,INGRESO_BRUTO,EDAD,NRO_PAS_PBK,EMP_REP_TC_SF,EMP_REP_PP_SF,MAX_LINEA_TCSF,NRO_ENT_REP_TOT_U6,NRO_ENT_REP_SAL_TOT_U6,PORC_ENT_REP_SAL,NRO_ENT_REP_TOT_UM,NRO_ENT_REP_SAL_TOT_UM,IND_MAXLIN_ING,IND_LINIBK_ING,PROB_CONT,CAMP_TOT,PROM_CAMP,NRO_CAMP_TC,CAMP_TC_U6,TIPO_FLUJO_TC,SEXO,SIT_LAB,DEPARTAMENTO,FLG_SEGURO,CLI_AHOCRED,CLI_CTS,CLI_FM,CLI_MILL,CLI_PLA,CLI_TXS,EMP_REP_PP_PBK,EMP_REP_CONV_PBK,EMP_REP_VEH_PBK,EMP_REP_HIP_PBK,CLF_SBS,FLG_BANCARIZADO,TARGET_XF
8271,-0.33099315778182403,0.7718230535565511,-0.25525416013212854,-0.5062429864268062,0,-0.299066780660405,1.833333333,-0.766503803547506,0.333333333,0.018278134323173975,0,1.207022677,0.987564009,0.323012155,-1.2356190586519338,-1.2356190673880108,-1.0993661520371172,0.0,1.0451553868329508,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8272,-0.6906405715637344,-0.9592180830150435,-0.25525416013212854,0.2745394657160757,0,-0.07607673173573619,2.0,0.14440905676533444,0.916666667,1.137290632171733,2,3.55450237,1.007109005,0.153652639,0.37575619788593284,0.37575618658613624,-0.310380331962157,0.333333333,-0.20274489638876494,1,0,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8273,0.6169494041653334,-0.41257351357138206,-0.25525416013212854,1.8361043700018393,0,0.526822289430961,2.5,0.2745394657160757,0.8611111109999999,3.3753156278688516,2,2.422145329,2.367510472,0.419561326,0.8884665067843449,0.8884664943292316,-1.0993661520371172,0.0,-0.20274489638876494,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8275,-0.44033147287039714,-0.5036809418119923,-0.25525416013212854,-0.5062429864268062,0,-0.48902126678141916,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,0.413907285,4.221854305,0.542598066,0.8152221769417146,0.8152221649027702,-0.310380331962157,0.333333333,-0.20274489638876494,0,2,-2.1360416233555255,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8277,-0.6593519342270672,-0.777003226533823,-0.25525416013212854,-1.2870254385696882,2,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.0118043840000002,0.328726374,-0.2834427706977399,-0.283442780888815,-1.0993661520371172,0.0,-0.20274489638876494,1,1,-0.8087046193540288,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8283,0.15449646770580244,0.7718230535565511,-0.25525416013212854,3.3976692742876033,0,-0.1264559650113095,6.0,-0.11585176035536529,0.25,5.6133406235659695,1,1.300048239,1.3989387359999998,0.505426205,-0.5031757602256307,-0.503175770047132,-0.7048732419996371,0.166666667,-0.20274489638876494,0,1,0.29740955064721825,1,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8284,-0.0077918490294381386,0.49850076883472044,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,0.78933043,0.094628558,0.15602320835804193,0.156023197427819,-0.310380331962157,0.333333333,1.0451553868329508,1,2,1.6247465546487148,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1
8285,0.9879432468715296,-0.23035865709016157,-0.25525416013212854,-0.5062429864268062,0,0.006512175273400408,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,1.065449011,1.065449011,0.28257643,-0.7961530795961519,-0.7961530890713767,-1.0993661520371172,0.0,-1.4506451796104807,1,1,-1.2511502873545277,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8286,-0.7552808333142115,1.2273601947596025,-0.25525416013212854,-0.5062429864268062,0,-0.5055390481832465,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.533333333,0.8666666670000001,0.3598961,0.15602320835804193,0.156023197427819,-1.0993661520371172,0.0,2.2930556700546667,0,2,-1.472373121354777,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1
8287,1.8155448959853515,-0.5947883700526025,-0.25525416013212854,0.2745394657160757,1,-0.49728015748233284,2.0,0.14440905676533444,0.916666667,1.137290632171733,1,0.10025621,0.7574913670000001,0.502092374,0.7419778470990843,0.7419778350368424,-0.310380331962157,0.333333333,1.6691055284438088,0,0,-1.472373121354777,0,0,0,0,0,0,1,1,0,0,0,0.0,1,1
8288,-0.4114496537903967,-1.3236477959774846,-0.25525416013212854,-0.5062429864268062,0,-0.1751834201467001,1.166666667,-0.5062429864268062,0.916666667,0.018278134323173975,1,1.92,2.12,0.384361413,0.00953454867278134,0.009534537695963791,-1.0993661520371172,0.0,-0.20274489638876494,1,0,0.07618671664696883,0,0,0,0,0,0,1,0,0,0,1,0.0,1,1
8290,0.11289289498342085,0.8629304817971614,-0.25525416013212854,-0.5062429864268062,1,-0.018264496829340574,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,1.664596273,1.913043478,0.262519759,0.668733517256454,0.6687335051709147,0.4786054881128033,0.666666667,-0.20274489638876494,0,2,0.29740955064721825,0,0,0,0,1,0,0,1,0,0,0,0.0,1,1
8291,1.6560072286863015,-0.8681106547744333,1.5856976062884378,0.2745394657160757,0,-0.05955895033390887,2.833333333,0.2745394657160757,0.694444444,1.137290632171733,1,0.728297897,3.030658992,0.586404379,1.9871314544237995,1.9871314401208167,-0.7048732419996371,0.166666667,-0.20274489638876494,1,2,0.29740955064721825,0,0,0,0,0,1,1,1,0,0,0,0.0,1,1
8292,-0.6902967403842105,-0.41257351357138206,-0.25525416013212854,0.2745394657160757,1,-0.5303157202859875,2.0,-1.2870254385696882,0.0,1.137290632171733,0,0.296033156,1.006512729,0.422152022,0.5954891874138237,0.5954891757444533,-1.0993661520371172,0.0,-1.4506451796104807,1,2,-2.1360416233555255,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1
8293,-0.44033147287039714,-1.2325403677368743,-0.25525416013212854,1.0553219178589575,0,-0.45598570397776456,3.0,0.014278648595375922,0.5555555560000001,2.2563031300202923,1,0.579470199,1.241721854,0.167301734,0.08277887851541164,0.0827788675618914,-1.0993661520371172,0.0,-0.20274489638876494,1,1,-0.5874817853537794,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8294,-0.6332207645832573,1.774004764203264,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.02425876,0.256451091,-0.7961530795961519,-0.7961530890713767,0.08411257807532314,0.5,-0.20274489638876494,0,1,2.0671922226492137,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1
8295,-0.7078321305399251,1.045145338278382,3.4266493727090044,0.2745394657160757,0,-0.018264496829340574,2.0,-0.8966342124982472,0.25,1.137290632171733,0,4.09035409,2.197802198,0.244090271,0.5954891874138237,0.5954891757444533,1.2675913081877634,1.0,-0.20274489638876494,1,1,-2.1360416233555255,0,0,0,1,1,0,1,0,0,0,0,0.0,1,1
8296,-0.6937350521794486,-1.2325403677368743,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,0.8338296609999999,0.214671764,-1.0891303989666732,-1.0891304080956212,-1.0993661520371172,0.0,1.6691055284438088,1,1,1.6247465546487148,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1
8298,-0.7552808333142115,-1.3236477959774846,-0.25525416013212854,-0.5062429864268062,1,-0.37339679696862793,1.0,-1.0267646214489883,0.333333333,0.018278134323173975,0,1.6,1.0,0.1780800739999999,-0.06370978116984896,-0.063709791730498,0.8730983981502833,0.833333333,-0.20274489638876494,0,1,1.845969388648964,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8300,1.03126597549153,-1.1414329394962641,-0.25525416013212854,-0.5062429864268062,0,-0.22457158653816378,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.627538829,0.776583035,0.263744907,-0.13695411101247926,-0.13695412159642562,-1.0993661520371172,0.0,1.0451553868329508,0,1,0.29740955064721825,1,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8301,-0.6854831038708771,-1.3236477959774846,1.5856976062884378,-0.5062429864268062,0,-0.5055390481832465,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.469759248,0.822078685,0.362096775,0.44900052772856314,0.4490005160125976,-0.7048732419996371,0.166666667,2.2930556700546667,1,0,0.29740955064721825,1,0,1,0,0,1,0,1,0,0,0,0.0,1,1
8302,-0.4788405649770644,-0.5036809418119923,-0.25525416013212854,1.0553219178589575,0,-0.1586656387448728,2.666666667,0.5348002828367756,0.8888888890000001,2.2563031300202923,2,2.170138889,4.210069444,0.146570159,1.181443826154866,1.1814438133534766,1.2675913081877634,1.0,-0.20274489638876494,0,0,-1.472373121354777,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1
8303,-0.4114496537903967,-0.9592180830150435,-0.25525416013212854,-0.5062429864268062,0,-0.5303157202859875,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,0.2,0.84,0.360334095,0.668733517256454,0.6687335051709147,-1.0993661520371172,0.0,0.42120524522209296,1,0,0.29740955064721825,0,0,0,0,0,1,0,1,0,0,0,0.0,1,1
8304,-0.7552808333142115,0.04296362763166917,-0.25525416013212854,1.0553219178589575,0,-0.48076237608050554,1.5,-0.11585176035536529,1.0,2.2563031300202923,3,0.7333333329999999,0.8666666670000001,0.334778961,0.00953454867278134,0.009534537695963791,-1.0993661520371172,0.0,2.2930556700546667,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8306,-0.728462001311354,-0.8681106547744333,-0.25525416013212854,-0.5062429864268062,0,0.04780662877796871,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,4.752851711,1.013941698,0.401343138,0.15602320835804193,0.156023197427819,-1.0993661520371172,0.0,-0.20274489638876494,0,1,-1.2511502873545277,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8307,0.15449646770580244,-0.777003226533823,1.5856976062884378,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.1818620359999998,0.384330674,-0.13695411101247926,-0.13695412159642562,-0.7048732419996371,0.166666667,1.0451553868329508,1,1,0.07618671664696883,0,0,0,0,1,0,1,0,0,0,0,0.0,0,1
8308,0.5103617385129507,-0.23035865709016157,-0.25525416013212854,-0.5062429864268062,0,-0.4064323597722826,2.333333333,0.5348002828367756,1.0,0.018278134323173975,1,0.386025864,1.5634047480000002,0.384726209,-1.1623747288093034,-1.162374737522083,-1.0993661520371172,0.0,-0.20274489638876494,0,1,-2.578487291356024,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8309,-0.7552808333142115,-1.0503255112556538,1.5856976062884378,-0.5062429864268062,0,-0.5055390481832465,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.533333333,0.8666666670000001,0.431884072,0.08277887851541164,0.0827788675618914,-0.7048732419996371,0.166666667,1.0451553868329508,0,2,-2.578487291356024,0,0,0,0,0,1,1,1,0,0,0,0.0,1,1
8310,-0.44033147287039714,-0.8681106547744333,-2.096205926552695,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,0.82781457,0.167711334,-0.42993143038300047,-0.42993144062067024,-1.0993661520371172,0.0,1.6691055284438088,1,2,1.6247465546487148,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1
8312,-0.5228509559561128,0.49850076883472044,-0.25525416013212854,1.8361043700018393,0,0.056065519478882365,4.833333333,2.356626005024022,0.966666667,3.3753156278688516,4,3.492647059,1.011029412,0.188601239,0.9617108366269752,0.9617108241951595,-1.0993661520371172,0.0,1.0451553868329508,1,2,0.29740955064721825,0,0,0,0,0,1,0,1,0,0,0,0.0,1,1
8313,-0.47918439615658825,-1.4147552242180947,1.5856976062884378,-0.5062429864268062,0,-0.517927384234617,1.0,-0.8966342124982472,0.5,0.018278134323173975,0,0.282240556,0.998697351,0.386475075,0.15602320835804193,0.156023197427819,0.8730983981502833,0.833333333,1.0451553868329508,1,2,1.4035237206484654,0,0,0,0,0,1,1,0,0,0,0,0.0,1,1
8314,-0.7308688195680206,-0.5947883700526025,-0.25525416013212854,-1.2870254385696882,2,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.01845958,0.409818551,0.37575619788593284,0.37575618658613624,-1.0993661520371172,0.0,-0.20274489638876494,0,1,-1.914818789355276,0,0,0,0,0,0,1,1,0,0,0,0.0,1,1
8315,-0.7205538841823063,-1.505862652458705,1.5856976062884378,-0.5062429864268062,0,-0.0925945131375635,1.0,-0.8966342124982472,0.5,0.018278134323173975,1,3.62273579,0.99937539,0.405923306,-0.576420090068261,-0.5764200999130596,0.08411257807532314,0.5,-0.20274489638876494,0,0,0.29740955064721825,0,0,1,0,0,0,1,0,0,0,0,0.0,1,1
8316,1.716521516282493,0.1340710558722794,-0.25525416013212854,0.2745394657160757,1,-0.4064323597722826,2.0,0.2745394657160757,1.0,1.137290632171733,2,0.230176085,1.139371619,0.290057907,-0.42993143038300047,-0.42993144062067024,-0.310380331962157,0.333333333,-0.20274489638876494,1,1,-2.1360416233555255,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8317,-0.42176458917611115,1.2273601947596025,-0.25525416013212854,0.2745394657160757,0,-0.2412545457540094,2.0,0.014278648595375922,0.833333333,1.137290632171733,2,1.619433198,1.012145749,0.281361996,0.8884665067843449,0.8884664943292316,-1.0993661520371172,0.0,1.0451553868329508,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8318,-0.13844769724848777,-0.8681106547744333,-2.096205926552695,1.0553219178589575,0,-0.274290108557664,3.666666667,1.4457131439303985,0.958333333,2.2563031300202923,3,1.092896175,0.8500303579999999,0.5487718570000001,0.5954891874138237,0.5954891757444533,-1.0993661520371172,0.0,1.0451553868329508,1,2,0.29740955064721825,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1
8320,-0.42176458917611115,0.9540379100377716,-2.096205926552695,0.2745394657160757,1,0.018479307899024272,2.0,-0.376112577476065,0.583333333,1.137290632171733,2,2.892672065,2.105263158,0.484733406,-0.06370978116984896,-0.063709791730498,-1.0993661520371172,0.0,-0.20274489638876494,0,2,0.29740955064721825,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1
8323,-0.5304152419056366,1.136252766518992,-0.25525416013212854,0.2745394657160757,2,0.32860891260903313,2.0,0.014278648595375922,0.833333333,1.137290632171733,2,5.060352832,2.08913649,0.073242919,-0.06370978116984896,-0.063709791730498,-1.0993661520371172,0.0,-0.20274489638876494,1,0,-0.1450361173532806,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1
8324,-0.5441684890865892,-0.5947883700526025,-0.25525416013212854,-0.5062429864268062,0,-0.4312090318750236,1.0,-1.0267646214489883,0.333333333,0.018278134323173975,0,0.804162725,0.993377483,0.255772256,1.2546881559974965,1.2546881432194044,1.2675913081877634,1.0,-0.20274489638876494,1,0,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8325,0.7919594745429551,-0.3214660853307718,-2.096205926552695,-1.2870254385696882,1,-0.5716101737905558,1.0,-0.8966342124982472,0.5,-1.100734363525385,0,0.0,3.15,0.485452541,-0.2834427706977399,-0.283442780888815,-1.0993661520371172,0.0,-0.20274489638876494,1,2,2.5096378906497123,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1
8326,-0.5672051781146848,-0.6858957982932128,-0.25525416013212854,1.0553219178589575,0,0.06432441017979602,4.333333333,0.5348002828367756,0.566666667,2.2563031300202923,3,3.761602345,2.100635076,0.274385008,0.37575619788593284,0.37575618658613624,-1.0993661520371172,0.0,-0.20274489638876494,1,0,0.29740955064721825,0,0,1,0,0,0,0,1,0,0,0,0.0,1,1
8327,-0.42176458917611115,0.6807156253159409,1.5856976062884378,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,0.8502024290000001,0.500277278,-0.6496644199108913,-0.6496644297789873,-1.0993661520371172,0.0,1.0451553868329508,0,2,0.29740955064721825,0,0,1,0,0,1,0,1,0,0,0,0.0,1,1
8328,2.015654642468212,-0.23035865709016157,-0.25525416013212854,1.8361043700018393,0,-0.022228764365779127,4.0,0.014278648595375922,0.4166666670000001,3.3753156278688516,1,0.695888691,2.270111936,0.54910357,2.6463304230074725,2.646330407595768,1.2675913081877634,1.0,-1.4506451796104807,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8329,-0.6937350521794486,-1.4147552242180947,-0.25525416013212854,-0.5062429864268062,0,-0.5303157202859875,1.0,-0.6363733953775473,0.833333333,0.018278134323173975,1,0.297796307,0.8338296609999999,0.3897754470000001,-0.13695411101247926,-0.13695412159642562,-0.310380331962157,0.333333333,1.0451553868329508,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8330,0.5196451803600938,0.5896081970753306,-0.25525416013212854,-0.5062429864268062,0,-0.5303157202859875,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,0.096006144,2.361751152,0.280345541,-0.6496644199108913,-0.6496644297789873,-1.0993661520371172,0.0,-0.20274489638876494,1,1,-2.1360416233555255,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8332,0.06578802338865823,-1.1414329394962641,-0.25525416013212854,-0.5062429864268062,1,-0.38603289974102584,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.577932099,3.137860082,0.1746184469999999,0.15602320835804193,0.156023197427819,-1.0993661520371172,0.0,-0.20274489638876494,0,0,0.29740955064721825,0,0,0,0,1,0,0,0,0,0,0,0.0,1,1
8333,-0.31414542998515715,0.22517848411288968,-0.25525416013212854,-0.5062429864268062,0,-0.4064323597722826,1.5,-0.8966342124982472,0.25,0.018278134323173975,0,0.71864894,2.120014373,0.234714977,-0.6496644199108913,-0.6496644297789873,-1.0993661520371172,0.0,-0.20274489638876494,1,1,0.29740955064721825,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1
8335,-0.7552808333142115,-0.9592180830150435,-0.25525416013212854,-0.5062429864268062,0,-0.5137979388841601,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.466666667,0.8666666670000001,0.43025508,0.37575619788593284,0.37575618658613624,-1.0993661520371172,0.0,2.2930556700546667,1,2,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8337,0.6685240810939056,0.8629304817971614,-0.25525416013212854,0.2745394657160757,0,-0.4064323597722826,2.5,-0.766503803547506,0.277777778,1.137290632171733,0,0.354547066,2.35773799,0.12,1.7673984648959085,1.7673984509624998,1.2675913081877634,1.0,-0.20274489638876494,0,1,0.29740955064721825,1,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8338,-0.2505366617732514,-1.0503255112556538,-0.25525416013212854,-1.2870254385696882,1,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,0.842318059,0.249382118,0.8884665067843449,0.8884664943292316,1.2675913081877634,1.0,2.2930556700546667,1,0,-2.578487291356024,0,0,0,0,1,0,0,0,0,0,0,0.0,1,1
8339,0.6200438847810477,-1.0503255112556538,-0.25525416013212854,-0.5062429864268062,0,1.3692291409241544,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,4.272727273,1.5636363640000002,0.192249031,-0.35668710054037017,-0.35668711075474263,-0.310380331962157,0.333333333,-0.20274489638876494,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8340,1.7584689201843984,0.5896081970753306,-0.25525416013212854,0.2745394657160757,0,-0.022393942179797403,1.5,-1.156895029618947,0.083333333,1.137290632171733,0,0.754738395,2.655771195,0.465853669,-0.35668710054037017,-0.35668711075474263,-1.0993661520371172,0.0,-0.20274489638876494,0,2,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8341,-0.6937350521794486,-0.5036809418119923,1.5856976062884378,1.0553219178589575,1,-0.054058529127100345,2.333333333,0.014278648595375922,0.7777777779999999,2.2563031300202923,1,3.732340679,4.347826087,0.389818643,1.181443826154866,1.1814438133534766,0.4786054881128033,0.666666667,-0.20274489638876494,1,2,0.29740955064721825,0,0,0,0,1,0,1,0,0,0,0,0.0,1,1
8344,-0.6548821288932576,-0.5947883700526025,1.5856976062884378,-0.5062429864268062,0,-0.35687901556680063,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,1.450892857,2.176339286,0.303225158,1.3279324858401267,1.3279324726458657,1.2675913081877634,1.0,-0.20274489638876494,1,0,-2.1360416233555255,0,0,0,0,0,1,1,0,0,0,0,0.0,1,1
8345,-0.7552808333142115,-1.0503255112556538,-0.25525416013212854,-0.5062429864268062,0,-0.5137979388841601,1.0,-0.6363733953775473,0.833333333,0.018278134323173975,1,0.466666667,0.8666666670000001,0.279025251,-0.06370978116984896,-0.063709791730498,-1.0993661520371172,0.0,1.0451553868329508,0,2,0.29740955064721825,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1
8347,-0.7552808333142115,-1.3236477959774846,-0.25525416013212854,-0.5062429864268062,1,-0.4490325438966653,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.98946,0.8666666670000001,0.228481591,0.00953454867278134,0.009534537695963791,-1.0993661520371172,0.0,1.6691055284438088,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8348,-0.7463412226465923,0.6807156253159409,-0.25525416013212854,0.2745394657160757,0,-0.4064323597722826,2.333333333,-0.766503803547506,0.277777778,1.137290632171733,1,1.31061599,1.048492792,0.383668196,0.08277887851541164,0.0827788675618914,-1.0993661520371172,0.0,-0.20274489638876494,0,1,0.07618671664696883,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8350,0.016620164716752713,-0.777003226533823,-0.25525416013212854,-1.2870254385696882,2,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,0.774365821,0.512194947,0.668733517256454,0.6687335051709147,-1.0993661520371172,0.0,1.6691055284438088,1,2,-1.2511502873545277,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
8352,-0.7552808333142115,-0.8681106547744333,-0.25525416013212854,-0.5062429864268062,0,-0.4923859388529714,1.666666667,-0.2459821693061065,0.833333333,0.018278134323173975,1,0.639506667,1.0,0.432368685,0.22926753820067222,0.2292675268542808,-1.0993661520371172,0.0,-0.20274489638876494,1,1,-1.2511502873545277,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1
8354,0.5189575180010462,-0.5947883700526025,-2.096205926552695,1.0553219178589575,1,-0.0017467154275132525,3.0,1.0553219178589575,1.0,2.2563031300202923,3,1.325393776,1.325393776,0.258524992,0.00953454867278134,0.009534537695963791,-1.0993661520371172,0.0,1.0451553868329508,0,2,-1.472373121354777,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1
8355,-0.31414542998515715,-0.8681106547744333,-2.096205926552695,0.2745394657160757,1,-0.32384345276314597,2.0,-0.766503803547506,0.333333333,1.137290632171733,0,1.07797341,1.0061085159999998,0.509217618,-0.06370978116984896,-0.063709791730498,1.2675913081877634,1.0,-1.4506451796104807,0,1,0.29740955064721825,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
8356,-0.2670405583903945,1.9562196206844844,-0.25525416013212854,-0.5062429864268062,0,-0.5715275848835466,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,0.000342466,2.123287671,0.027997609,1.0349551664696055,1.0349551540610873,1.2675913081877634,1.0,-0.20274489638876494,1,0,-2.578487291356024,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
8359,0.5540282983124752,-1.4147552242180947,-0.25525416013212854,-0.5062429864268062,0,0.34512669401086044,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,2.09118312,2.354935946,0.104031482,0.08277887851541164,0.0827788675618914,-0.7048732419996371,0.166666667,-0.20274489638876494,0,2,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
8370,-0.5943678412970662,1.5917899077220434,1.5856976062884378,0.2745394657160757,0,0.02274089550069575,2.0,-0.6363733953775473,0.4166666670000001,1.137290632171733,1,3.65675813,2.083333333,0.12,0.8152221769417146,0.8152221649027702,1.2675913081877634,1.0,-1.4506451796104807,1,1,0.29740955064721825,0,0,0,1,1,0,0,0,0,0,0,0.0,1,0
8373,-0.42176458917611115,1.9562196206844844,-0.25525416013212854,-1.2870254385696882,1,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.012145749,0.0,0.30251186804330255,0.3025118567202084,1.2675913081877634,1.0,-0.20274489638876494,0,1,-0.5874817853537794,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0
8377,-0.2395340640284893,0.22517848411288968,-0.25525416013212854,0.2745394657160757,0,-0.022228764365779127,2.0,-1.2870254385696882,0.0,1.137290632171733,0,2.217333333,4.233333333,0.482101492,1.8406427947385389,1.8406427808284276,1.2675913081877634,1.0,-0.20274489638876494,1,0,-0.36625895135353,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
8379,0.15449646770580244,-0.04814380060894107,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.1818620359999998,0.187893159,0.9617108366269752,0.9617108241951595,0.8730983981502833,0.833333333,-1.4506451796104807,1,2,1.845969388648964,1,0,0,0,0,0,1,0,0,0,0,0.0,0,0
8385,0.1579347795010406,0.22517848411288968,-0.25525416013212854,-1.2870254385696882,1,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,0.769971126,0.071599038,-0.35668710054037017,-0.35668711075474263,0.4786054881128033,0.666666667,0.42120524522209296,1,2,2.5096378906497123,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
